location,target_end_date,target_type,true_value,location_name,population
PL,2022-02-26,Deaths,1485,Poland,37975841
PL,2022-03-05,Deaths,1258,Poland,37975841
PL,2022-03-12,Deaths,899,Poland,37975841
PL,2022-03-19,Deaths,772,Poland,37975841
PL,2022-03-26,Deaths,615,Poland,37975841
PL,2022-04-02,Deaths,522,Poland,37975841
PL,2022-04-09,Deaths,292,Poland,37975841
PL,2022-04-16,Deaths,203,Poland,37975841
PL,2022-04-23,Deaths,110,Poland,37975841
PL,2022-04-30,Deaths,111,Poland,37975841
PL,2022-05-07,Deaths,79,Poland,37975841
PL,2022-05-14,Deaths,69,Poland,37975841
PL,2022-05-21,Deaths,61,Poland,37975841
PL,2022-05-28,Deaths,43,Poland,37975841
PL,2022-06-04,Deaths,38,Poland,37975841
PL,2022-06-11,Deaths,22,Poland,37975841
PL,2022-06-18,Deaths,22,Poland,37975841
PL,2022-06-25,Deaths,24,Poland,37975841
PL,2022-07-02,Deaths,18,Poland,37975841
PL,2022-07-09,Deaths,18,Poland,37975841
PL,2022-07-16,Deaths,17,Poland,37975841
PL,2022-07-23,Deaths,40,Poland,37975841
PL,2022-07-30,Deaths,60,Poland,37975841
PL,2022-08-06,Deaths,90,Poland,37975841
PL,2022-08-13,Deaths,113,Poland,37975841
PL,2022-08-20,Deaths,108,Poland,37975841
PL,2022-08-27,Deaths,149,Poland,37975841
PL,2022-09-03,Deaths,123,Poland,37975841
PL,2022-09-10,Deaths,99,Poland,37975841
PL,2022-09-17,Deaths,99,Poland,37975841
PL,2022-09-24,Deaths,105,Poland,37975841
PL,2022-10-01,Deaths,142,Poland,37975841
PL,2022-10-08,Deaths,158,Poland,37975841
PL,2022-10-15,Deaths,144,Poland,37975841
PL,2022-10-22,Deaths,129,Poland,37975841
PL,2022-10-29,Deaths,95,Poland,37975841
PL,2022-11-05,Deaths,46,Poland,37975841
PL,2022-11-12,Deaths,40,Poland,37975841
PL,2022-11-19,Deaths,64,Poland,37975841
PL,2022-11-26,Deaths,32,Poland,37975841
PL,2022-12-03,Deaths,34,Poland,37975841
PT,2020-01-25,Deaths,0,Portugal,10293718
PT,2020-02-01,Deaths,0,Portugal,10293718
PT,2020-02-08,Deaths,0,Portugal,10293718
PT,2020-02-15,Deaths,0,Portugal,10293718
PT,2020-02-22,Deaths,0,Portugal,10293718
PT,2020-02-29,Deaths,0,Portugal,10293718
PT,2020-03-07,Deaths,0,Portugal,10293718
PT,2020-03-14,Deaths,0,Portugal,10293718
PT,2020-03-21,Deaths,12,Portugal,10293718
PT,2020-03-28,Deaths,88,Portugal,10293718
PT,2020-04-04,Deaths,166,Portugal,10293718
PT,2020-04-11,Deaths,204,Portugal,10293718
PT,2020-04-18,Deaths,217,Portugal,10293718
PT,2020-04-25,Deaths,193,Portugal,10293718
PT,2020-05-02,Deaths,143,Portugal,10293718
PT,2020-05-09,Deaths,103,Portugal,10293718
PT,2020-05-16,Deaths,77,Portugal,10293718
PT,2020-05-23,Deaths,99,Portugal,10293718
PT,2020-05-30,Deaths,94,Portugal,10293718
PT,2020-06-06,Deaths,78,Portugal,10293718
PT,2020-06-13,Deaths,38,Portugal,10293718
PT,2020-06-20,Deaths,16,Portugal,10293718
PT,2020-06-27,Deaths,33,Portugal,10293718
PT,2020-07-04,Deaths,44,Portugal,10293718
PT,2020-07-11,Deaths,49,Portugal,10293718
PT,2020-07-18,Deaths,30,Portugal,10293718
PT,2020-07-25,Deaths,32,Portugal,10293718
PT,2020-08-01,Deaths,21,Portugal,10293718
PT,2020-08-08,Deaths,13,Portugal,10293718
PT,2020-08-15,Deaths,25,Portugal,10293718
PT,2020-08-22,Deaths,19,Portugal,10293718
PT,2020-08-29,Deaths,24,Portugal,10293718
PT,2020-09-05,Deaths,20,Portugal,10293718
PT,2020-09-12,Deaths,22,Portugal,10293718
PT,2020-09-19,Deaths,39,Portugal,10293718
PT,2020-09-26,Deaths,45,Portugal,10293718
PT,2020-10-03,Deaths,51,Portugal,10293718
PT,2020-10-10,Deaths,72,Portugal,10293718
PT,2020-10-17,Deaths,95,Portugal,10293718
PT,2020-10-24,Deaths,135,Portugal,10293718
PT,2020-10-31,Deaths,210,Portugal,10293718
PT,2020-11-07,Deaths,341,Portugal,10293718
PT,2020-11-14,Deaths,457,Portugal,10293718
PT,2020-11-21,Deaths,519,Portugal,10293718
PT,2020-11-28,Deaths,539,Portugal,10293718
PT,2020-12-05,Deaths,513,Portugal,10293718
PT,2020-12-12,Deaths,585,Portugal,10293718
PT,2020-12-19,Deaths,602,Portugal,10293718
PT,2020-12-26,Deaths,493,Portugal,10293718
PT,2021-01-02,Deaths,489,Portugal,10293718
PT,2021-01-09,Deaths,656,Portugal,10293718
PT,2021-01-16,Deaths,1008,Portugal,10293718
PT,2021-01-23,Deaths,1485,Portugal,10293718
PT,2021-01-30,Deaths,1985,Portugal,10293718
PT,2021-02-06,Deaths,1775,Portugal,10293718
PT,2021-02-13,Deaths,1229,Portugal,10293718
PT,2021-02-20,Deaths,714,Portugal,10293718
PT,2021-02-27,Deaths,379,Portugal,10293718
PT,2021-03-06,Deaths,236,Portugal,10293718
PT,2021-03-13,Deaths,157,Portugal,10293718
PT,2021-03-20,Deaths,93,Portugal,10293718
PT,2021-03-27,Deaths,65,Portugal,10293718
PT,2021-04-03,Deaths,48,Portugal,10293718
PT,2021-04-10,Deaths,35,Portugal,10293718
PT,2021-04-17,Deaths,32,Portugal,10293718
PT,2021-04-24,Deaths,17,Portugal,10293718
PT,2021-05-01,Deaths,17,Portugal,10293718
PT,2021-05-08,Deaths,15,Portugal,10293718
PT,2021-05-15,Deaths,15,Portugal,10293718
PT,2021-05-22,Deaths,11,Portugal,10293718
PT,2021-05-29,Deaths,6,Portugal,10293718
PT,2021-06-05,Deaths,9,Portugal,10293718
PT,2021-06-12,Deaths,13,Portugal,10293718
PT,2021-06-19,Deaths,17,Portugal,10293718
PT,2021-06-26,Deaths,21,Portugal,10293718
PT,2021-07-03,Deaths,29,Portugal,10293718
PT,2021-07-10,Deaths,36,Portugal,10293718
PT,2021-07-17,Deaths,51,Portugal,10293718
PT,2021-07-24,Deaths,85,Portugal,10293718
PT,2021-07-31,Deaths,77,Portugal,10293718
PT,2021-08-07,Deaths,96,Portugal,10293718
PT,2021-08-14,Deaths,92,Portugal,10293718
PT,2021-08-21,Deaths,81,Portugal,10293718
PT,2021-08-28,Deaths,81,Portugal,10293718
PT,2021-09-04,Deaths,74,Portugal,10293718
PT,2021-09-11,Deaths,68,Portugal,10293718
PT,2021-09-18,Deaths,49,Portugal,10293718
PT,2021-09-25,Deaths,50,Portugal,10293718
PT,2021-10-02,Deaths,34,Portugal,10293718
PT,2021-10-09,Deaths,48,Portugal,10293718
PT,2021-10-16,Deaths,54,Portugal,10293718
PT,2021-10-23,Deaths,41,Portugal,10293718
PT,2021-10-30,Deaths,27,Portugal,10293718
PT,2021-11-06,Deaths,42,Portugal,10293718
PT,2021-11-13,Deaths,44,Portugal,10293718
PT,2021-11-20,Deaths,68,Portugal,10293718
PT,2021-11-27,Deaths,95,Portugal,10293718
PT,2021-12-04,Deaths,109,Portugal,10293718
PT,2021-12-11,Deaths,131,Portugal,10293718
PT,2021-12-18,Deaths,108,Portugal,10293718
PT,2021-12-25,Deaths,108,Portugal,10293718
PT,2022-01-01,Deaths,115,Portugal,10293718
PT,2022-01-08,Deaths,115,Portugal,10293718
PT,2022-01-15,Deaths,179,Portugal,10293718
PT,2022-01-22,Deaths,269,Portugal,10293718
PT,2022-01-29,Deaths,288,Portugal,10293718
PT,2022-02-05,Deaths,344,Portugal,10293718
PT,2022-02-12,Deaths,321,Portugal,10293718
PT,2022-02-19,Deaths,304,Portugal,10293718
PT,2022-02-26,Deaths,205,Portugal,10293718
PT,2022-03-05,Deaths,181,Portugal,10293718
PT,2022-03-12,Deaths,103,Portugal,10293718
PT,2022-03-19,Deaths,123,Portugal,10293718
PT,2022-03-26,Deaths,137,Portugal,10293718
PT,2022-04-02,Deaths,171,Portugal,10293718
PT,2022-04-09,Deaths,158,Portugal,10293718
PT,2022-04-16,Deaths,119,Portugal,10293718
PT,2022-04-23,Deaths,169,Portugal,10293718
PT,2022-04-30,Deaths,118,Portugal,10293718
PT,2022-05-07,Deaths,140,Portugal,10293718
PT,2022-05-14,Deaths,163,Portugal,10293718
PT,2022-05-21,Deaths,171,Portugal,10293718
PT,2022-05-28,Deaths,227,Portugal,10293718
PT,2022-06-04,Deaths,262,Portugal,10293718
PT,2022-06-11,Deaths,288,Portugal,10293718
PT,2022-06-18,Deaths,215,Portugal,10293718
PT,2022-06-25,Deaths,267,Portugal,10293718
PT,2022-07-02,Deaths,136,Portugal,10293718
PT,2022-07-09,Deaths,142,Portugal,10293718
PT,2022-07-16,Deaths,90,Portugal,10293718
PT,2022-07-23,Deaths,147,Portugal,10293718
PT,2022-07-30,Deaths,64,Portugal,10293718
PT,2022-08-06,Deaths,72,Portugal,10293718
PT,2022-08-13,Deaths,58,Portugal,10293718
PT,2022-08-20,Deaths,50,Portugal,10293718
PT,2022-08-27,Deaths,41,Portugal,10293718
PT,2022-09-03,Deaths,52,Portugal,10293718
PT,2022-09-10,Deaths,44,Portugal,10293718
PT,2022-09-17,Deaths,42,Portugal,10293718
PT,2022-09-24,Deaths,40,Portugal,10293718
PT,2022-10-01,Deaths,40,Portugal,10293718
PT,2022-10-08,Deaths,44,Portugal,10293718
PT,2022-10-15,Deaths,50,Portugal,10293718
PT,2022-10-22,Deaths,3,Portugal,10293718
PT,2022-10-29,Deaths,81,Portugal,10293718
PT,2022-11-05,Deaths,19,Portugal,10293718
PT,2022-11-12,Deaths,111,Portugal,10293718
PT,2022-11-19,Deaths,56,Portugal,10293718
PT,2022-11-26,Deaths,55,Portugal,10293718
PT,2022-12-03,Deaths,67,Portugal,10293718
RO,2020-01-25,Deaths,0,Romania,19586539
RO,2020-02-01,Deaths,0,Romania,19586539
RO,2020-02-08,Deaths,0,Romania,19586539
RO,2020-02-15,Deaths,0,Romania,19586539
RO,2020-02-22,Deaths,0,Romania,19586539
RO,2020-02-29,Deaths,0,Romania,19586539
RO,2020-03-07,Deaths,0,Romania,19586539
RO,2020-03-14,Deaths,0,Romania,19586539
RO,2020-03-21,Deaths,0,Romania,19586539
RO,2020-03-28,Deaths,37,Romania,19586539
RO,2020-04-04,Deaths,109,Romania,19586539
RO,2020-04-11,Deaths,145,Romania,19586539
RO,2020-04-18,Deaths,130,Romania,19586539
RO,2020-04-25,Deaths,180,Romania,19586539
RO,2020-05-02,Deaths,170,Romania,19586539
RO,2020-05-09,Deaths,168,Romania,19586539
RO,2020-05-16,Deaths,155,Romania,19586539
RO,2020-05-23,Deaths,82,Romania,19586539
RO,2020-05-30,Deaths,83,Romania,19586539
RO,2020-06-06,Deaths,63,Romania,19586539
RO,2020-06-13,Deaths,72,Romania,19586539
RO,2020-06-20,Deaths,106,Romania,19586539
RO,2020-06-27,Deaths,89,Romania,19586539
RO,2020-07-04,Deaths,142,Romania,19586539
RO,2020-07-11,Deaths,140,Romania,19586539
RO,2020-07-18,Deaths,138,Romania,19586539
RO,2020-07-25,Deaths,156,Romania,19586539
RO,2020-08-01,Deaths,214,Romania,19586539
RO,2020-08-08,Deaths,280,Romania,19586539
RO,2020-08-15,Deaths,295,Romania,19586539
RO,2020-08-22,Deaths,279,Romania,19586539
RO,2020-08-29,Deaths,306,Romania,19586539
RO,2020-09-05,Deaths,311,Romania,19586539
RO,2020-09-12,Deaths,277,Romania,19586539
RO,2020-09-19,Deaths,275,Romania,19586539
RO,2020-09-26,Deaths,285,Romania,19586539
RO,2020-10-03,Deaths,260,Romania,19586539
RO,2020-10-10,Deaths,411,Romania,19586539
RO,2020-10-17,Deaths,454,Romania,19586539
RO,2020-10-24,Deaths,506,Romania,19586539
RO,2020-10-31,Deaths,650,Romania,19586539
RO,2020-11-07,Deaths,825,Romania,19586539
RO,2020-11-14,Deaths,1020,Romania,19586539
RO,2020-11-21,Deaths,1103,Romania,19586539
RO,2020-11-28,Deaths,1129,Romania,19586539
RO,2020-12-05,Deaths,1141,Romania,19586539
RO,2020-12-12,Deaths,1078,Romania,19586539
RO,2020-12-19,Deaths,1032,Romania,19586539
RO,2020-12-26,Deaths,812,Romania,19586539
RO,2021-01-02,Deaths,811,Romania,19586539
RO,2021-01-09,Deaths,673,Romania,19586539
RO,2021-01-16,Deaths,572,Romania,19586539
RO,2021-01-23,Deaths,558,Romania,19586539
RO,2021-01-30,Deaths,542,Romania,19586539
RO,2021-02-06,Deaths,545,Romania,19586539
RO,2021-02-13,Deaths,516,Romania,19586539
RO,2021-02-20,Deaths,470,Romania,19586539
RO,2021-02-27,Deaths,492,Romania,19586539
RO,2021-03-06,Deaths,567,Romania,19586539
RO,2021-03-13,Deaths,585,Romania,19586539
RO,2021-03-20,Deaths,693,Romania,19586539
RO,2021-03-27,Deaths,865,Romania,19586539
RO,2021-04-03,Deaths,976,Romania,19586539
RO,2021-04-10,Deaths,1033,Romania,19586539
RO,2021-04-17,Deaths,1066,Romania,19586539
RO,2021-04-24,Deaths,1195,Romania,19586539
RO,2021-05-01,Deaths,927,Romania,19586539
RO,2021-05-08,Deaths,709,Romania,19586539
RO,2021-05-15,Deaths,582,Romania,19586539
RO,2021-05-22,Deaths,400,Romania,19586539
RO,2021-05-29,Deaths,362,Romania,19586539
RO,2021-06-05,Deaths,478,Romania,19586539
RO,2021-06-12,Deaths,1079,Romania,19586539
RO,2021-06-19,Deaths,504,Romania,19586539
RO,2021-06-26,Deaths,869,Romania,19586539
RO,2021-07-03,Deaths,748,Romania,19586539
RO,2021-07-10,Deaths,291,Romania,19586539
RO,2021-07-17,Deaths,36,Romania,19586539
RO,2021-07-24,Deaths,15,Romania,19586539
RO,2021-07-31,Deaths,14,Romania,19586539
RO,2021-08-07,Deaths,32,Romania,19586539
RO,2021-08-14,Deaths,29,Romania,19586539
RO,2021-08-21,Deaths,61,Romania,19586539
RO,2021-08-28,Deaths,106,Romania,19586539
RO,2021-09-04,Deaths,169,Romania,19586539
RO,2021-09-11,Deaths,283,Romania,19586539
RO,2021-09-18,Deaths,495,Romania,19586539
RO,2021-09-25,Deaths,774,Romania,19586539
RO,2021-10-02,Deaths,1164,Romania,19586539
RO,2021-10-09,Deaths,1815,Romania,19586539
RO,2021-10-16,Deaths,2273,Romania,19586539
RO,2021-10-23,Deaths,2808,Romania,19586539
RO,2021-10-30,Deaths,3034,Romania,19586539
RO,2021-11-06,Deaths,3158,Romania,19586539
RO,2021-11-13,Deaths,2354,Romania,19586539
RO,2021-11-20,Deaths,2002,Romania,19586539
RO,2021-11-27,Deaths,1331,Romania,19586539
RO,2021-12-04,Deaths,852,Romania,19586539
RO,2021-12-11,Deaths,510,Romania,19586539
RO,2021-12-18,Deaths,612,Romania,19586539
RO,2021-12-25,Deaths,393,Romania,19586539
RO,2022-01-01,Deaths,243,Romania,19586539
RO,2022-01-08,Deaths,218,Romania,19586539
RO,2022-01-15,Deaths,215,Romania,19586539
RO,2022-01-22,Deaths,313,Romania,19586539
RO,2022-01-29,Deaths,407,Romania,19586539
RO,2022-02-05,Deaths,628,Romania,19586539
RO,2022-02-12,Deaths,960,Romania,19586539
RO,2022-02-19,Deaths,951,Romania,19586539
RO,2022-02-26,Deaths,823,Romania,19586539
RO,2022-03-05,Deaths,637,Romania,19586539
RO,2022-03-12,Deaths,404,Romania,19586539
RO,2022-03-19,Deaths,334,Romania,19586539
RO,2022-03-26,Deaths,226,Romania,19586539
RO,2022-04-02,Deaths,184,Romania,19586539
RO,2022-04-09,Deaths,119,Romania,19586539
RO,2022-04-16,Deaths,133,Romania,19586539
RO,2022-04-23,Deaths,90,Romania,19586539
RO,2022-04-30,Deaths,65,Romania,19586539
RO,2022-05-07,Deaths,65,Romania,19586539
RO,2022-05-14,Deaths,55,Romania,19586539
RO,2022-05-21,Deaths,45,Romania,19586539
RO,2022-05-28,Deaths,26,Romania,19586539
RO,2022-06-04,Deaths,14,Romania,19586539
RO,2022-06-11,Deaths,22,Romania,19586539
RO,2022-06-18,Deaths,1,Romania,19586539
RO,2022-06-25,Deaths,12,Romania,19586539
RO,2022-07-02,Deaths,13,Romania,19586539
RO,2022-07-09,Deaths,16,Romania,19586539
RO,2022-07-16,Deaths,57,Romania,19586539
RO,2022-07-23,Deaths,41,Romania,19586539
RO,2022-07-30,Deaths,130,Romania,19586539
RO,2022-08-06,Deaths,188,Romania,19586539
RO,2022-08-13,Deaths,165,Romania,19586539
RO,2022-08-20,Deaths,147,Romania,19586539
RO,2022-08-27,Deaths,148,Romania,19586539
RO,2022-09-03,Deaths,135,Romania,19586539
RO,2022-09-10,Deaths,83,Romania,19586539
RO,2022-09-17,Deaths,63,Romania,19586539
RO,2022-09-24,Deaths,60,Romania,19586539
RO,2022-10-01,Deaths,55,Romania,19586539
RO,2022-10-08,Deaths,49,Romania,19586539
RO,2022-10-15,Deaths,43,Romania,19586539
RO,2022-10-22,Deaths,42,Romania,19586539
RO,2022-10-29,Deaths,25,Romania,19586539
RO,2022-11-05,Deaths,25,Romania,19586539
RO,2022-11-12,Deaths,25,Romania,19586539
RO,2022-11-19,Deaths,17,Romania,19586539
RO,2022-11-26,Deaths,0,Romania,19586539
RO,2022-12-03,Deaths,23,Romania,19586539
SE,2020-01-25,Deaths,0,Sweden,10067744
SE,2020-02-01,Deaths,0,Sweden,10067744
SE,2020-02-08,Deaths,0,Sweden,10067744
SE,2020-02-15,Deaths,0,Sweden,10067744
SE,2020-02-22,Deaths,0,Sweden,10067744
SE,2020-02-29,Deaths,0,Sweden,10067744
SE,2020-03-07,Deaths,0,Sweden,10067744
SE,2020-03-14,Deaths,5,Sweden,10067744
SE,2020-03-21,Deaths,44,Sweden,10067744
SE,2020-03-28,Deaths,190,Sweden,10067744
SE,2020-04-04,Deaths,134,Sweden,10067744
SE,2020-04-11,Deaths,514,Sweden,10067744
SE,2020-04-18,Deaths,624,Sweden,10067744
SE,2020-04-25,Deaths,681,Sweden,10067744
SE,2020-05-02,Deaths,477,Sweden,10067744
SE,2020-05-09,Deaths,551,Sweden,10067744
SE,2020-05-16,Deaths,454,Sweden,10067744
SE,2020-05-23,Deaths,318,Sweden,10067744
SE,2020-05-30,Deaths,403,Sweden,10067744
SE,2020-06-06,Deaths,261,Sweden,10067744
SE,2020-06-13,Deaths,218,Sweden,10067744
SE,2020-06-20,Deaths,179,Sweden,10067744
SE,2020-06-27,Deaths,227,Sweden,10067744
SE,2020-07-04,Deaths,140,Sweden,10067744
SE,2020-07-11,Deaths,106,Sweden,10067744
SE,2020-07-18,Deaths,93,Sweden,10067744
SE,2020-07-25,Deaths,78,Sweden,10067744
SE,2020-08-01,Deaths,46,Sweden,10067744
SE,2020-08-08,Deaths,20,Sweden,10067744
SE,2020-08-15,Deaths,20,Sweden,10067744
SE,2020-08-22,Deaths,27,Sweden,10067744
SE,2020-08-29,Deaths,11,Sweden,10067744
SE,2020-09-05,Deaths,14,Sweden,10067744
SE,2020-09-12,Deaths,11,Sweden,10067744
SE,2020-09-19,Deaths,19,Sweden,10067744
SE,2020-09-26,Deaths,15,Sweden,10067744
SE,2020-10-03,Deaths,15,Sweden,10067744
SE,2020-10-10,Deaths,-1,Sweden,10067744
SE,2020-10-17,Deaths,24,Sweden,10067744
SE,2020-10-24,Deaths,15,Sweden,10067744
SE,2020-10-31,Deaths,5,Sweden,10067744
SE,2020-11-07,Deaths,84,Sweden,10067744
SE,2020-11-14,Deaths,142,Sweden,10067744
SE,2020-11-21,Deaths,242,Sweden,10067744
SE,2020-11-28,Deaths,275,Sweden,10067744
SE,2020-12-05,Deaths,386,Sweden,10067744
SE,2020-12-12,Deaths,447,Sweden,10067744
SE,2020-12-19,Deaths,479,Sweden,10067744
SE,2020-12-26,Deaths,286,Sweden,10067744
SE,2021-01-02,Deaths,448,Sweden,10067744
SE,2021-01-09,Deaths,706,Sweden,10067744
SE,2021-01-16,Deaths,890,Sweden,10067744
SE,2021-01-23,Deaths,682,Sweden,10067744
SE,2021-01-30,Deaths,586,Sweden,10067744
SE,2021-02-06,Deaths,524,Sweden,10067744
SE,2021-02-13,Deaths,313,Sweden,10067744
SE,2021-02-20,Deaths,221,Sweden,10067744
SE,2021-02-27,Deaths,177,Sweden,10067744
SE,2021-03-06,Deaths,177,Sweden,10067744
SE,2021-03-13,Deaths,143,Sweden,10067744
SE,2021-03-20,Deaths,116,Sweden,10067744
SE,2021-03-27,Deaths,140,Sweden,10067744
SE,2021-04-03,Deaths,96,Sweden,10067744
SE,2021-04-10,Deaths,123,Sweden,10067744
SE,2021-04-17,Deaths,167,Sweden,10067744
SE,2021-04-24,Deaths,135,Sweden,10067744
SE,2021-05-01,Deaths,125,Sweden,10067744
SE,2021-05-08,Deaths,125,Sweden,10067744
SE,2021-05-15,Deaths,102,Sweden,10067744
SE,2021-05-22,Deaths,91,Sweden,10067744
SE,2021-05-29,Deaths,85,Sweden,10067744
SE,2021-06-05,Deaths,72,Sweden,10067744
SE,2021-06-12,Deaths,51,Sweden,10067744
SE,2021-06-19,Deaths,0,Sweden,10067744
SE,2021-06-26,Deaths,45,Sweden,10067744
SE,2021-07-03,Deaths,12,Sweden,10067744
SE,2021-07-10,Deaths,12,Sweden,10067744
SE,2021-07-17,Deaths,3,Sweden,10067744
SE,2021-07-24,Deaths,5,Sweden,10067744
SE,2021-07-31,Deaths,4,Sweden,10067744
SE,2021-08-07,Deaths,2,Sweden,10067744
SE,2021-08-14,Deaths,1,Sweden,10067744
SE,2021-08-21,Deaths,10,Sweden,10067744
SE,2021-08-28,Deaths,17,Sweden,10067744
SE,2021-09-04,Deaths,7,Sweden,10067744
SE,2021-09-11,Deaths,11,Sweden,10067744
SE,2021-09-18,Deaths,72,Sweden,10067744
SE,2021-09-25,Deaths,46,Sweden,10067744
SE,2021-10-02,Deaths,47,Sweden,10067744
SE,2021-10-09,Deaths,37,Sweden,10067744
SE,2021-10-16,Deaths,51,Sweden,10067744
SE,2021-10-23,Deaths,37,Sweden,10067744
SE,2021-10-30,Deaths,32,Sweden,10067744
SE,2021-11-06,Deaths,32,Sweden,10067744
SE,2021-11-13,Deaths,25,Sweden,10067744
SE,2021-11-20,Deaths,28,Sweden,10067744
SE,2021-11-27,Deaths,35,Sweden,10067744
SE,2021-12-04,Deaths,25,Sweden,10067744
SE,2021-12-11,Deaths,21,Sweden,10067744
SE,2021-12-18,Deaths,40,Sweden,10067744
SE,2021-12-25,Deaths,34,Sweden,10067744
SE,2022-01-01,Deaths,45,Sweden,10067744
SE,2022-01-08,Deaths,67,Sweden,10067744
SE,2022-01-15,Deaths,136,Sweden,10067744
SE,2022-01-22,Deaths,161,Sweden,10067744
SE,2022-01-29,Deaths,181,Sweden,10067744
SE,2022-02-05,Deaths,325,Sweden,10067744
SE,2022-02-12,Deaths,321,Sweden,10067744
SE,2022-02-19,Deaths,351,Sweden,10067744
SE,2022-02-26,Deaths,290,Sweden,10067744
SE,2022-03-05,Deaths,370,Sweden,10067744
SE,2022-03-12,Deaths,286,Sweden,10067744
SE,2022-03-19,Deaths,255,Sweden,10067744
SE,2022-03-26,Deaths,136,Sweden,10067744
SE,2022-04-02,Deaths,176,Sweden,10067744
SE,2022-04-09,Deaths,141,Sweden,10067744
SE,2022-04-16,Deaths,99,Sweden,10067744
SE,2022-04-23,Deaths,84,Sweden,10067744
SE,2022-04-30,Deaths,83,Sweden,10067744
SE,2022-05-07,Deaths,52,Sweden,10067744
SE,2022-05-14,Deaths,73,Sweden,10067744
SE,2022-05-21,Deaths,44,Sweden,10067744
SE,2022-05-28,Deaths,36,Sweden,10067744
SE,2022-06-04,Deaths,37,Sweden,10067744
SE,2022-06-11,Deaths,35,Sweden,10067744
SE,2022-06-18,Deaths,26,Sweden,10067744
SE,2022-06-25,Deaths,18,Sweden,10067744
SE,2022-07-02,Deaths,31,Sweden,10067744
SE,2022-07-09,Deaths,20,Sweden,10067744
SE,2022-07-16,Deaths,59,Sweden,10067744
SE,2022-07-23,Deaths,46,Sweden,10067744
SE,2022-07-30,Deaths,109,Sweden,10067744
SE,2022-08-06,Deaths,75,Sweden,10067744
SE,2022-08-13,Deaths,95,Sweden,10067744
SE,2022-08-20,Deaths,154,Sweden,10067744
SE,2022-08-27,Deaths,128,Sweden,10067744
SE,2022-09-03,Deaths,94,Sweden,10067744
SE,2022-09-10,Deaths,102,Sweden,10067744
SE,2022-09-17,Deaths,94,Sweden,10067744
SE,2022-09-24,Deaths,78,Sweden,10067744
SE,2022-10-01,Deaths,47,Sweden,10067744
SE,2022-10-08,Deaths,49,Sweden,10067744
SE,2022-10-15,Deaths,164,Sweden,10067744
SE,2022-10-22,Deaths,124,Sweden,10067744
SE,2022-10-29,Deaths,97,Sweden,10067744
SE,2022-11-05,Deaths,94,Sweden,10067744
SE,2022-11-12,Deaths,104,Sweden,10067744
SE,2022-11-19,Deaths,71,Sweden,10067744
SE,2022-11-26,Deaths,106,Sweden,10067744
SE,2022-12-03,Deaths,93,Sweden,10067744
SI,2020-01-25,Deaths,0,Slovenia,2066748
SI,2020-02-01,Deaths,0,Slovenia,2066748
SI,2020-02-08,Deaths,0,Slovenia,2066748
SI,2020-02-15,Deaths,0,Slovenia,2066748
SI,2020-02-22,Deaths,0,Slovenia,2066748
SI,2020-02-29,Deaths,0,Slovenia,2066748
SI,2020-03-07,Deaths,0,Slovenia,2066748
SI,2020-03-14,Deaths,1,Slovenia,2066748
SI,2020-03-21,Deaths,0,Slovenia,2066748
SI,2020-03-28,Deaths,8,Slovenia,2066748
SI,2020-04-04,Deaths,13,Slovenia,2066748
SI,2020-04-11,Deaths,28,Slovenia,2066748
SI,2020-04-18,Deaths,20,Slovenia,2066748
SI,2020-04-25,Deaths,11,Slovenia,2066748
SI,2020-05-02,Deaths,13,Slovenia,2066748
SI,2020-05-09,Deaths,7,Slovenia,2066748
SI,2020-05-16,Deaths,2,Slovenia,2066748
SI,2020-05-23,Deaths,3,Slovenia,2066748
SI,2020-05-30,Deaths,2,Slovenia,2066748
SI,2020-06-06,Deaths,1,Slovenia,2066748
SI,2020-06-13,Deaths,0,Slovenia,2066748
SI,2020-06-20,Deaths,0,Slovenia,2066748
SI,2020-06-27,Deaths,0,Slovenia,2066748
SI,2020-07-04,Deaths,2,Slovenia,2066748
SI,2020-07-11,Deaths,0,Slovenia,2066748
SI,2020-07-18,Deaths,0,Slovenia,2066748
SI,2020-07-25,Deaths,5,Slovenia,2066748
SI,2020-08-01,Deaths,3,Slovenia,2066748
SI,2020-08-08,Deaths,7,Slovenia,2066748
SI,2020-08-15,Deaths,3,Slovenia,2066748
SI,2020-08-22,Deaths,2,Slovenia,2066748
SI,2020-08-29,Deaths,2,Slovenia,2066748
SI,2020-09-05,Deaths,2,Slovenia,2066748
SI,2020-09-12,Deaths,0,Slovenia,2066748
SI,2020-09-19,Deaths,6,Slovenia,2066748
SI,2020-09-26,Deaths,5,Slovenia,2066748
SI,2020-10-03,Deaths,9,Slovenia,2066748
SI,2020-10-10,Deaths,12,Slovenia,2066748
SI,2020-10-17,Deaths,17,Slovenia,2066748
SI,2020-10-24,Deaths,51,Slovenia,2066748
SI,2020-10-31,Deaths,103,Slovenia,2066748
SI,2020-11-07,Deaths,193,Slovenia,2066748
SI,2020-11-14,Deaths,234,Slovenia,2066748
SI,2020-11-21,Deaths,261,Slovenia,2066748
SI,2020-11-28,Deaths,310,Slovenia,2066748
SI,2020-12-05,Deaths,364,Slovenia,2066748
SI,2020-12-12,Deaths,341,Slovenia,2066748
SI,2020-12-19,Deaths,273,Slovenia,2066748
SI,2020-12-26,Deaths,218,Slovenia,2066748
SI,2021-01-02,Deaths,242,Slovenia,2066748
